step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
19,CASH_OUT,19665.75,C1614506862,125377.23,105711.49,C1826548683,5121965.78,5141631.52,0,0
15,CASH_OUT,168903.41,C1251898192,0.0,0.0,C1537471880,2030327.77,2199231.18,0,0
235,CASH_OUT,72236.67,C2064444747,113091.82,40855.15,C924320535,2661726.26,2733962.92,0,0
686,CASH_IN,157996.23,C440787895,1969245.9,2127242.13,C636799566,2167227.13,2009230.9,0,0
235,TRANSFER,153838.85,C1739189020,3755.0,0.0,C793736548,0.0,153838.85,0,0
11,CASH_IN,34420.37,C716557730,4793104.58,4827524.95,C1968492226,35114.0,0.0,0,0
406,PAYMENT,12837.04,C1648100713,0.0,0.0,M1178542333,0.0,0.0,0,0
40,TRANSFER,35699.49,C205163480,0.0,0.0,C127544163,1449488.19,1578720.07,0,0
394,CASH_OUT,433333.3,C802986307,0.0,0.0,C2068704604,2050751.85,2484085.15,0,0
37,CASH_IN,150223.16,C1501782392,19835.0,170058.16,C1310060004,349161.32,198938.16,0,0
2,TRANSFER,963532.14,C1440057381,963532.14,0.0,C268086000,0.0,0.0,1,0
188,PAYMENT,1374.06,C42721355,124021.3,122647.24,M1801974082,0.0,0.0,0,0
131,PAYMENT,6242.42,C125150842,527757.39,521514.97,M116817798,0.0,0.0,0,0
522,CASH_IN,18337.07,C1747691806,7881272.1,7899609.17,C1081314997,10111881.54,10093544.47,0,0
288,CASH_OUT,1905476.22,C959100931,1905476.22,0.0,C377873806,0.0,1905476.22,1,0
400,PAYMENT,6567.71,C2011854952,0.0,0.0,M697454865,0.0,0.0,0,0
542,PAYMENT,19855.06,C1097764365,11988.0,0.0,M1569165363,0.0,0.0,0,0
538,PAYMENT,13256.84,C1041330526,0.0,0.0,M678836510,0.0,0.0,0,0
177,CASH_IN,19750.11,C235572636,506403.14,526153.24,C1871191668,315025.36,315069.19,0,0
10,TRANSFER,495728.62,C1634882840,92118.36,0.0,C1581067516,1310471.94,1806200.56,0,0
256,CASH_OUT,356206.43,C2097314279,477742.0,121535.57,C691080511,6036770.54,6669301.81,0,0
398,CASH_IN,283329.17,C1613578435,199194.0,482523.17,C329387723,3805925.53,3522596.37,0,0
162,TRANSFER,3873246.06,C166989904,0.0,0.0,C201106015,6045687.62,9918933.69,0,0
185,CASH_OUT,507295.35,C11709544,408305.0,0.0,C1040460008,9483338.38,9990633.73,0,0
178,TRANSFER,1118290.64,C390856018,0.0,0.0,C1727128330,13577999.56,14696290.21,0,0
402,PAYMENT,1142.13,C1856532208,35997.96,34855.83,M30239550,0.0,0.0,0,0
379,TRANSFER,36942.13,C1878038300,36942.13,0.0,C1256363889,0.0,0.0,1,0
354,CASH_OUT,585164.77,C1211688860,0.0,0.0,C904146221,2304788.2,2889952.96,0,0
333,PAYMENT,1633.87,C1481491291,5459.0,3825.13,M1802110433,0.0,0.0,0,0
188,CASH_IN,1598.99,C2098578124,1999900.63,2001499.61,C31591166,91304.28,89705.29,0,0
228,CASH_OUT,95961.67,C492607752,5001.0,0.0,C514629352,536555.57,632517.24,0,0
10,CASH_OUT,164111.31,C1466972092,0.0,0.0,C1623312606,295439.66,599268.7,0,0
358,PAYMENT,7631.45,C1267552576,17641.59,10010.14,M1225218355,0.0,0.0,0,0
235,PAYMENT,6541.57,C1331137341,0.0,0.0,M894167165,0.0,0.0,0,0
592,TRANSFER,288283.17,C1338886610,0.0,0.0,C670511929,12687987.68,12976270.85,0,0
9,CASH_IN,119797.13,C367470386,10044830.66,10164627.78,C1879029586,316067.27,196270.15,0,0
277,CASH_OUT,290443.45,C882774980,0.0,0.0,C321380396,840218.24,1130661.69,0,0
233,TRANSFER,48156.69,C2044046492,48156.69,0.0,C1686942753,0.0,0.0,1,0
227,PAYMENT,30641.51,C1653750777,0.0,0.0,M4144325,0.0,0.0,0,0
141,PAYMENT,3763.48,C772452297,0.0,0.0,M2042972900,0.0,0.0,0,0
46,CASH_IN,209860.34,C1997297673,9961497.15,10171357.49,C988518250,733749.67,523889.32,0,0
35,CASH_IN,209903.01,C1549101526,5238515.55,5448418.56,C105043116,279730.06,69827.04,0,0
286,PAYMENT,4656.34,C1421111837,6583.8,1927.46,M1869783038,0.0,0.0,0,0
162,CASH_IN,388228.29,C1649211284,3765242.93,4153471.22,C128113489,481471.77,93243.48,0,0
259,CASH_OUT,353904.97,C662694191,0.0,0.0,C226190734,6856188.88,7210093.85,0,0
403,PAYMENT,4573.57,C987852022,6250.0,1676.43,M280292459,0.0,0.0,0,0
132,CASH_OUT,90886.25,C1375744812,0.0,0.0,C1939865888,786734.67,877620.91,0,0
35,PAYMENT,20038.06,C1751992836,447529.54,427491.48,M1999879505,0.0,0.0,0,0
179,CASH_OUT,179519.04,C1178208732,0.0,0.0,C287749683,2301664.17,2481183.21,0,0
376,CASH_IN,18850.17,C84124819,6166235.78,6185085.95,C2085253722,140510.0,121659.83,0,0
146,TRANSFER,60516.53,C204723850,60516.53,0.0,C776823334,0.0,0.0,1,0
226,CASH_IN,94364.17,C1343967953,21331.0,115695.17,C838601112,1218823.34,1124459.17,0,0
324,CASH_OUT,90670.81,C802093484,0.0,0.0,C266951685,208803.34,299474.15,0,0
42,CASH_OUT,116454.76,C1137994573,9769.0,0.0,C239941012,849435.66,1832094.57,0,0
308,PAYMENT,3559.22,C438311231,100478.0,96918.78,M740256516,0.0,0.0,0,0
44,PAYMENT,23062.66,C505143491,727570.4,704507.74,M332273343,0.0,0.0,0,0
16,CASH_IN,200777.06,C1751715839,5470119.3,5670896.37,C200224114,2039766.56,1838989.5,0,0
237,TRANSFER,561587.1,C757836667,0.0,0.0,C254002617,782386.92,1343974.01,0,0
590,PAYMENT,1906.37,C101953793,3114.0,1207.63,M548681773,0.0,0.0,0,0
161,PAYMENT,7770.21,C1279890642,0.0,0.0,M1599223266,0.0,0.0,0,0
401,CASH_OUT,248983.08,C1381360511,0.0,0.0,C1114001063,12293671.96,12542655.04,0,0
381,TRANSFER,425695.22,C994736157,54796.0,0.0,C923836274,86936.07,512631.29,0,0
14,TRANSFER,609306.95,C2117952918,0.0,0.0,C1960196431,1055119.27,2322288.87,0,0
276,CASH_OUT,499172.77,C756738571,188433.0,0.0,C296578294,0.0,499172.77,0,0
252,PAYMENT,44866.41,C1476981730,52097.0,7230.59,M1864917204,0.0,0.0,0,0
285,PAYMENT,10693.04,C564713420,0.0,0.0,M416317589,0.0,0.0,0,0
278,CASH_OUT,96840.77,C1819475370,0.0,0.0,C1120580052,2676450.68,2773291.45,0,0
346,CASH_OUT,31902.03,C568969882,10544.0,0.0,C916245336,661877.72,693779.75,0,0
379,CASH_OUT,51773.77,C1026634784,2440.0,0.0,C495687673,0.0,51773.77,0,0
686,PAYMENT,18759.0,C2103152305,18091.0,0.0,M828906845,0.0,0.0,0,0
325,CASH_OUT,126648.85,C1090810628,0.0,0.0,C791679020,1510346.91,1636995.77,0,0
151,CASH_OUT,443893.69,C371450806,443893.69,0.0,C475066287,3118325.8,3562219.49,1,0
36,PAYMENT,4451.44,C1498611454,42793.0,38341.56,M2072599777,0.0,0.0,0,0
157,PAYMENT,12008.57,C2135132275,208395.0,196386.43,M1725621142,0.0,0.0,0,0
134,PAYMENT,2376.63,C1623351419,137287.69,134911.06,M1302308472,0.0,0.0,0,0
228,CASH_OUT,299107.14,C1950611965,636255.28,337148.13,C1976037650,2270436.14,2569543.29,0,0
278,CASH_IN,133346.67,C1350590217,9560.0,142906.67,C1241560021,143257.47,9910.79,0,0
373,CASH_OUT,122550.48,C1292209449,390.0,0.0,C1301852597,70447.84,192998.32,0,0
203,CASH_OUT,266081.07,C1846467900,0.0,0.0,C2092877687,361478.23,627559.31,0,0
18,CASH_OUT,75825.63,C1720525236,119284.0,43458.37,C70893794,10152.0,85977.63,0,0
345,CASH_IN,407709.68,C1076275151,10991.0,418700.68,C1831325530,6621684.99,6213975.3,0,0
354,CASH_OUT,354198.35,C671138167,13739.0,0.0,C1079424083,41276.58,395474.93,0,0
331,CASH_IN,108075.55,C853111060,4342142.5,4450218.05,C1586791050,1135014.92,1026939.37,0,0
155,CASH_OUT,218354.42,C2128452237,133814.0,0.0,C1176909360,7171.71,225526.13,0,0
262,CASH_OUT,25159.41,C1515850052,0.0,0.0,C490771391,2342629.9,2367789.31,0,0
19,CASH_OUT,140837.58,C198318119,51889.0,0.0,C637067903,81505.77,222343.35,0,0
186,CASH_IN,390068.13,C1124772346,486915.0,876983.13,C2048568344,1926066.5,1535998.37,0,0
190,PAYMENT,7675.36,C1771839381,120499.0,112823.64,M385464409,0.0,0.0,0,0
500,CASH_OUT,30826.02,C955212388,0.0,0.0,C1409233694,408227.39,439053.4,0,0
13,CASH_OUT,244856.99,C883473545,332726.0,87869.01,C1526542158,405695.81,650552.79,0,0
235,CASH_IN,13078.63,C855995836,4566938.55,4580017.18,C1960492333,4565260.62,4552181.99,0,0
258,CASH_IN,20589.45,C2044669001,4875538.69,4896128.14,C109249560,105909.29,85319.85,0,0
178,CASH_IN,49692.25,C1039543308,143.0,49835.25,C1790364967,793664.87,743972.62,0,0
661,CASH_OUT,278944.94,C2021950860,3675.0,0.0,C593057277,77424.89,356369.83,0,0
43,PAYMENT,18874.46,C1424252988,0.0,0.0,M1728266842,0.0,0.0,0,0
253,PAYMENT,20814.74,C700785384,48235.13,27420.39,M196978403,0.0,0.0,0,0
203,CASH_OUT,104286.03,C190040000,100659.0,0.0,C1496948817,28770.44,133056.47,0,0
43,CASH_OUT,139465.69,C511526615,0.0,0.0,C1567046675,1457335.41,1488446.57,0,0
157,CASH_OUT,44441.89,C1320828620,0.0,0.0,C868918608,196490.25,240932.14,0,0
376,CASH_IN,355032.07,C226118080,7088569.6,7443601.67,C421141689,2271011.76,1915979.69,0,0
652,TRANSFER,2054631.55,C534774470,2054631.55,0.0,C304432488,0.0,0.0,1,0
206,CASH_OUT,179646.47,C294028373,11034.0,0.0,C1877266199,8217745.41,8397391.88,0,0
95,CASH_OUT,112509.66,C878612054,47491.0,0.0,C606906136,405772.53,518282.19,0,0
188,PAYMENT,5525.36,C1702342050,0.0,0.0,M1740741462,0.0,0.0,0,0
19,PAYMENT,5993.25,C1580329240,386.0,0.0,M621171391,0.0,0.0,0,0
34,CASH_IN,336336.18,C1545126954,179.0,336515.18,C96764641,0.0,0.0,0,0
565,PAYMENT,180.44,C441124655,120015.0,119834.56,M1643718837,0.0,0.0,0,0
378,PAYMENT,5070.11,C127354269,13143.0,8072.89,M519469565,0.0,0.0,0,0
162,CASH_IN,261534.69,C1413114084,6489955.32,6751490.01,C33449248,1022438.16,760903.46,0,0
250,PAYMENT,4567.74,C1634930618,752948.0,748380.26,M249001892,0.0,0.0,0,0
135,PAYMENT,14826.24,C1128022348,3077.0,0.0,M750419910,0.0,0.0,0,0
187,CASH_OUT,172607.29,C615341594,0.0,0.0,C1246308307,1286128.39,1458735.68,0,0
42,PAYMENT,2066.24,C653755890,21009.0,18942.76,M809288598,0.0,0.0,0,0
34,TRANSFER,428239.03,C711340026,428239.03,0.0,C674486348,0.0,0.0,1,0
234,PAYMENT,32050.12,C920221719,209476.0,177425.88,M1513532613,0.0,0.0,0,0
154,PAYMENT,21545.93,C1676388987,215642.74,194096.81,M1880870221,0.0,0.0,0,0
303,PAYMENT,34965.08,C248115434,175137.0,140171.92,M1002880881,0.0,0.0,0,0
234,CASH_OUT,152253.71,C426762418,102056.0,0.0,C864426828,0.0,152253.71,0,0
132,CASH_IN,147496.27,C1776400304,12916.0,160412.27,C1166993154,0.0,0.0,0,0
10,TRANSFER,751982.35,C2064783732,0.0,0.0,C1816986148,8805562.01,10107842.29,0,0
601,PAYMENT,739.76,C1719490777,254402.0,253662.24,M802507317,0.0,0.0,0,0
17,PAYMENT,10944.27,C1220921575,233162.18,222217.91,M1809794689,0.0,0.0,0,0
253,PAYMENT,7824.88,C2050186403,0.0,0.0,M1792972152,0.0,0.0,0,0
297,CASH_OUT,114323.22,C7313171,0.0,0.0,C954240255,4629772.57,4744095.78,0,0
186,CASH_OUT,148542.36,C1742803782,403749.0,255206.64,C501325903,84529.05,233071.41,0,0
131,CASH_IN,481226.89,C558129005,2780050.54,3261277.43,C1342373581,2256237.18,1775010.29,0,0
259,CASH_IN,125897.44,C1554675039,2644.0,128541.44,C41963910,645025.52,519128.07,0,0
36,PAYMENT,13958.88,C1247030624,362814.86,348855.99,M2024158153,0.0,0.0,0,0
46,CASH_IN,394524.5,C1996752052,332619.64,727144.14,C1411255721,2613285.32,2218760.82,0,0
379,PAYMENT,23651.34,C45425634,0.0,0.0,M912335211,0.0,0.0,0,0
11,CASH_OUT,484523.02,C88288165,41542.0,0.0,C371493653,1751330.22,2339332.24,0,0
183,CASH_OUT,102899.52,C1056839922,0.0,0.0,C2141166322,2934101.32,3037000.84,0,0
11,PAYMENT,4467.97,C793989484,0.0,0.0,M1068928050,0.0,0.0,0,0
155,CASH_OUT,117343.52,C1671316648,138339.59,20996.06,C1877373343,0.0,117343.52,0,0
565,PAYMENT,11280.18,C2099401180,2097.0,0.0,M76904250,0.0,0.0,0,0
355,CASH_OUT,81374.1,C1680207969,18924.0,0.0,C289923260,1588810.22,1670184.33,0,0
275,PAYMENT,16006.47,C922707904,0.0,0.0,M522448896,0.0,0.0,0,0
230,TRANSFER,1419911.5,C86295021,20635.0,0.0,C1662385296,55378.18,1475289.68,0,0
306,CASH_OUT,273083.47,C1228461690,0.0,0.0,C94594250,2404119.1,2677202.57,0,0
254,CASH_OUT,435165.4,C1005194327,0.0,0.0,C822972006,1173997.17,1609162.57,0,0
38,CASH_IN,61823.92,C2061140426,39296.0,101119.92,C1905034640,2275868.29,2214044.37,0,0
379,CASH_OUT,62654.42,C2111376416,133927.76,71273.34,C834658793,519741.26,582395.67,0,0
20,PAYMENT,14620.91,C801961300,442343.12,427722.22,M1754895643,0.0,0.0,0,0
621,TRANSFER,1077146.94,C1645503164,1077146.94,0.0,C220661112,0.0,0.0,1,0
356,PAYMENT,8094.11,C787937829,5707.0,0.0,M883877595,0.0,0.0,0,0
187,CASH_IN,131025.56,C1142872949,3176482.77,3307508.32,C394313256,151949.02,20923.46,0,0
228,CASH_IN,26670.64,C1532422711,12018042.63,12044713.27,C1804589468,90282.13,63611.49,0,0
281,CASH_IN,181485.62,C1348755862,2239672.91,2421158.53,C1222871129,241636.83,60151.21,0,0
180,CASH_IN,15341.51,C138111160,9977.0,25318.51,C222195467,404497.16,389155.65,0,0
347,CASH_OUT,21470.81,C340402680,55254.0,33783.19,C1399829166,8483353.84,8504824.65,0,0
187,CASH_OUT,93416.79,C1698953804,0.0,0.0,C1692414696,529114.95,622531.74,0,0
132,PAYMENT,9513.68,C1443934279,0.0,0.0,M1550995374,0.0,0.0,0,0
133,CASH_OUT,16274.51,C1372185413,16274.51,0.0,C128567298,44245.22,60519.73,1,0
20,PAYMENT,23981.95,C423066179,30551.0,6569.05,M526808992,0.0,0.0,0,0
21,CASH_OUT,139339.93,C958643653,3528.0,0.0,C122996387,292251.75,431591.68,0,0
187,CASH_OUT,10263.85,C1453546889,0.0,0.0,C488275270,2439522.59,2449786.44,0,0
522,CASH_OUT,50178.82,C1727840165,311241.0,261062.18,C189462528,54020.96,104199.78,0,0
304,PAYMENT,656.21,C1141335140,9031.0,8374.79,M1703580682,0.0,0.0,0,0
95,PAYMENT,12351.45,C209601701,107008.62,94657.17,M134969692,0.0,0.0,0,0
398,CASH_IN,216958.01,C1009633509,1332690.16,1549648.17,C1380232763,2648403.79,2431445.78,0,0
379,CASH_OUT,208950.24,C330575558,10109.0,0.0,C1792607647,794662.83,1003613.07,0,0
569,TRANSFER,2561698.04,C639357129,2561698.04,0.0,C179997962,0.0,0.0,1,0
17,CASH_IN,129799.68,C1673462299,22245404.27,22375203.95,C95780213,1609676.83,1479877.15,0,0
277,PAYMENT,9210.62,C1348761077,77.0,0.0,M453335131,0.0,0.0,0,0
134,CASH_OUT,206605.74,C637544922,20521.0,0.0,C427570178,102346.57,308952.31,0,0
11,CASH_IN,417045.75,C1778262991,17006.0,434051.75,C1403770809,0.0,607589.52,0,0
273,CASH_OUT,122319.11,C1346734164,63062.0,0.0,C1529032684,105657.48,227976.59,0,0
212,PAYMENT,1012.58,C1773639986,442342.0,441329.42,M2116889227,0.0,0.0,0,0
131,CASH_OUT,202622.61,C2061173937,0.0,0.0,C587272322,347007.63,549630.24,0,0
135,CASH_OUT,398798.4,C1476596601,18521.0,0.0,C1408147988,0.0,398798.4,0,0
298,PAYMENT,50262.72,C543137513,90156.0,39893.28,M1405030871,0.0,0.0,0,0
261,PAYMENT,3107.49,C455001008,0.0,0.0,M1433750798,0.0,0.0,0,0
304,CASH_IN,388583.46,C1127288197,644409.73,1032993.19,C80027784,4133890.18,3745306.72,0,0
325,CASH_IN,242332.66,C940865534,383.0,242715.66,C240542777,55356.73,0.0,0,0
397,PAYMENT,16485.11,C1256346088,19345.0,2859.89,M507674349,0.0,0.0,0,0
284,CASH_OUT,260095.41,C1774600959,0.0,0.0,C1433711968,272297.81,532393.22,0,0
330,CASH_IN,28198.28,C712868809,130983.0,159181.28,C316919580,3227268.62,3199070.34,0,0
284,CASH_OUT,42053.76,C412423731,0.0,0.0,C149021692,152254.94,194308.69,0,0
322,CASH_IN,206312.32,C1320585034,1236454.57,1442766.88,C796018229,4488999.97,4282687.66,0,0
258,CASH_IN,49307.06,C444148803,10265331.48,10314638.55,C1622134485,11157569.02,11108261.95,0,0
277,TRANSFER,371533.43,C599164662,99559.0,0.0,C2013690708,0.0,371533.43,0,0
322,CASH_IN,31444.63,C898415980,975.0,32419.63,C1802139522,595.0,0.0,0,0
281,CASH_OUT,105558.3,C1239658705,0.0,0.0,C2075422248,1650238.1,1755796.4,0,0
193,CASH_OUT,660746.19,C1149059890,660746.19,0.0,C777809380,935791.84,1596538.03,1,0
204,CASH_OUT,61449.23,C776591332,0.0,0.0,C642973819,8943835.96,9005285.19,0,0
19,PAYMENT,11614.54,C780918604,15713.0,4098.46,M784243696,0.0,0.0,0,0
329,PAYMENT,15029.31,C817515417,33956.0,18926.69,M1145671843,0.0,0.0,0,0
135,PAYMENT,16009.36,C296702922,249079.06,233069.7,M1544674359,0.0,0.0,0,0
18,PAYMENT,18334.34,C689094559,4166.9,0.0,M179772884,0.0,0.0,0,0
260,PAYMENT,1305.42,C1420679105,42535.0,41229.58,M871500517,0.0,0.0,0,0
388,CASH_OUT,126848.63,C502927996,126848.63,0.0,C959311231,11722231.04,11849079.67,1,0
298,PAYMENT,19598.63,C1888181764,72279.13,52680.51,M451444211,0.0,0.0,0,0
396,CASH_OUT,169643.73,C1315569293,0.0,0.0,C116505755,1951744.0,2121387.73,0,0
252,CASH_OUT,10327.77,C1633431602,284956.87,274629.1,C280651719,1123023.33,1133351.1,0,0
402,PAYMENT,12172.67,C113665860,4235.98,0.0,M847761698,0.0,0.0,0,0
282,CASH_IN,152851.49,C1661416207,1442779.19,1595630.67,C490471985,329333.82,176482.33,0,0
211,CASH_OUT,98239.7,C197810899,22950.0,0.0,C1064759623,16383.23,114622.93,0,0
19,CASH_IN,258419.02,C721543608,3390613.72,3649032.74,C210968543,334241.07,0.0,0,0
19,PAYMENT,5755.02,C1042708868,0.0,0.0,M470194958,0.0,0.0,0,0
324,PAYMENT,22802.23,C1899010222,144128.04,121325.81,M1030309983,0.0,0.0,0,0
563,CASH_IN,169132.37,C1399872244,2031298.87,2200431.25,C1438749861,2338485.38,2169353.01,0,0
105,TRANSFER,539087.79,C775037479,539087.79,0.0,C931676634,0.0,0.0,1,0
164,PAYMENT,23986.41,C392311563,0.0,0.0,M52681549,0.0,0.0,0,0
210,CASH_OUT,245955.96,C540078047,16038.0,0.0,C1721342812,255916.59,501872.55,0,0
22,TRANSFER,641192.43,C1995848774,0.0,0.0,C2099688336,3901424.88,4542617.3,0,0
139,CASH_OUT,143297.19,C1698027399,0.0,0.0,C1473187638,7042493.07,7185790.26,0,0
41,CASH_OUT,187074.35,C1905952891,0.0,0.0,C1360393616,337101.37,524175.72,0,0
160,CASH_IN,45223.6,C1239202741,41170.0,86393.6,C1572877495,385908.88,340685.29,0,0
280,CASH_OUT,285371.23,C495836428,30933.0,0.0,C858303892,3074.82,288446.05,0,0
378,PAYMENT,17386.72,C875365209,0.0,0.0,M1208057330,0.0,0.0,0,0
48,CASH_OUT,115035.02,C1132151266,0.0,0.0,C1125770411,186832.89,301867.92,0,0
375,CASH_OUT,268394.17,C1322443384,62958.0,0.0,C199710349,376758.43,645152.6,0,0
10,CASH_OUT,115778.3,C822100846,0.0,0.0,C2133567819,621169.81,736948.11,0,0
211,CASH_OUT,8887.65,C858337289,82054.0,73166.35,C1200825243,0.0,8887.65,0,0
155,CASH_IN,558983.35,C1571362112,8049999.94,8608983.29,C985770441,3325671.43,2583990.62,0,0
141,CASH_OUT,62767.51,C1040930327,0.0,0.0,C1098590703,5679062.86,5741830.37,0,0
360,CASH_OUT,97119.51,C561680028,99574.0,2454.49,C232483887,11650.34,108769.85,0,0
231,PAYMENT,13905.34,C330900173,0.0,0.0,M2115765031,0.0,0.0,0,0
161,CASH_IN,135528.13,C1871653185,892.0,136420.13,C1987488640,708276.03,572747.89,0,0
34,CASH_OUT,311381.83,C710680964,0.0,0.0,C1368424610,625382.07,936763.91,0,0
228,CASH_OUT,140061.23,C103485815,1253.66,0.0,C1856407331,261082.12,401143.35,0,0
11,CASH_OUT,225296.0,C875446088,72476.0,0.0,C267136656,3092884.14,3318180.14,0,0
688,TRANSFER,704104.29,C1209527285,0.0,0.0,C1160019843,4307650.46,5011754.75,0,0
186,PAYMENT,3625.68,C875071300,0.0,0.0,M432857108,0.0,0.0,0,0
178,PAYMENT,10030.41,C527065128,0.0,0.0,M1155895243,0.0,0.0,0,0
137,CASH_IN,286275.82,C475641127,20218.0,306493.82,C1959941982,0.0,0.0,0,0
96,CASH_IN,91150.63,C1496181837,6793629.55,6884780.18,C1359232155,287821.6,196670.97,0,0
180,PAYMENT,13573.17,C720678589,0.0,0.0,M1667905617,0.0,0.0,0,0
252,CASH_OUT,85888.97,C1668302688,46958.0,0.0,C653915291,158849.84,244738.81,0,0
188,PAYMENT,7011.74,C883138904,33498.0,26486.26,M1422274764,0.0,0.0,0,0
305,CASH_OUT,162093.66,C1369459593,8875.0,0.0,C1317015320,0.0,162093.66,0,0
205,CASH_OUT,96019.38,C1186819051,243646.0,147626.62,C2083883615,596561.38,692580.76,0,0
259,PAYMENT,294.65,C224699322,0.0,0.0,M310925725,0.0,0.0,0,0
130,CASH_OUT,433229.49,C1752323432,14645.0,0.0,C95486796,0.0,433229.49,0,0
34,CASH_IN,256161.25,C1874025551,36015.0,292176.25,C238993873,0.0,0.0,0,0
93,TRANSFER,1417513.52,C1760026954,0.0,0.0,C1602475148,3465062.69,4882576.21,0,0
139,CASH_OUT,49153.77,C1162294908,298784.0,249630.23,C1232184587,1015080.22,1064233.98,0,0
12,CASH_OUT,149668.66,C227115333,0.0,0.0,C460735540,44170.11,193838.76,1,0
201,PAYMENT,1381.0,C1911541153,15789.0,14408.0,M255939133,0.0,0.0,0,0
33,TRANSFER,1277953.56,C839923398,2888.0,0.0,C862067689,0.0,1277953.56,0,0
282,CASH_OUT,153175.69,C502060214,0.0,0.0,C998407001,3712257.95,3865433.64,0,0
166,PAYMENT,15928.47,C1532659218,11236.0,0.0,M614080206,0.0,0.0,0,0
259,CASH_OUT,128997.13,C1700964079,12271.0,0.0,C917045527,695328.43,824325.56,0,0
207,CASH_OUT,58990.83,C225048901,0.0,0.0,C337101051,1157984.16,1216975.0,0,0
177,CASH_IN,82161.11,C2115577980,631010.35,713171.46,C2093236111,409169.77,327008.66,0,0
281,CASH_IN,32968.99,C917371291,225602.0,258570.99,C1022984663,124950.53,91981.55,0,0
20,TRANSFER,324863.59,C1359713825,256.0,0.0,C779279661,4843.75,329707.34,0,0
15,PAYMENT,3362.3,C1159417895,395648.77,392286.48,M586559575,0.0,0.0,0,0
354,CASH_OUT,60790.13,C1650205151,0.0,0.0,C831775261,5311522.87,5372313.0,0,0
130,CASH_OUT,144910.14,C967619636,0.0,0.0,C2016646386,150516.53,295426.68,0,0
524,PAYMENT,6789.16,C2071662057,24060.0,17270.84,M973030714,0.0,0.0,0,0
181,CASH_IN,136553.39,C621602224,6124974.66,6261528.05,C23859117,2971872.42,2835319.03,0,0
275,CASH_OUT,123852.51,C1922410957,0.0,0.0,C1228694083,518315.01,642167.52,0,0
36,CASH_IN,330219.72,C1157829406,5625.0,335844.72,C1424419608,0.0,0.0,0,0
298,TRANSFER,2543542.49,C960310296,0.0,0.0,C2099364472,5347633.91,7891176.4,0,0
331,CASH_IN,224561.82,C51464724,719188.06,943749.88,C1547385890,11970984.41,11746422.59,0,0
47,PAYMENT,12908.94,C570388907,0.0,0.0,M913176680,0.0,0.0,0,0
42,PAYMENT,9370.4,C1267190265,30686.0,21315.6,M1624595474,0.0,0.0,0,0
17,CASH_OUT,94955.54,C215365699,418232.0,323276.46,C645820844,32671.95,127627.49,0,0
231,CASH_IN,66080.69,C154387186,6711516.34,6777597.03,C752270411,292332.35,226251.66,0,0
349,CASH_OUT,64274.94,C1504500265,506082.0,441807.06,C620012870,1823458.76,1887733.69,0,0
21,CASH_IN,287097.32,C2090626442,47204.0,334301.32,C1792366437,0.0,0.0,0,0
397,PAYMENT,21263.36,C918132253,0.0,0.0,M1786076488,0.0,0.0,0,0
191,CASH_IN,157239.42,C1659258843,14368152.16,14525391.57,C581618261,1296734.23,1139494.82,0,0
284,PAYMENT,3702.31,C633681664,81993.0,78290.69,M490698569,0.0,0.0,0,0
19,PAYMENT,1400.36,C72145466,164.0,0.0,M163474545,0.0,0.0,0,0
384,PAYMENT,9125.53,C832981774,2074.0,0.0,M896544141,0.0,0.0,0,0
281,PAYMENT,8612.49,C2075215445,64899.0,56286.51,M1462517299,0.0,0.0,0,0
157,CASH_OUT,150715.08,C137802300,0.0,0.0,C1279351103,931684.0,1082399.07,0,0
375,CASH_IN,4473.57,C1522832257,3153905.52,3158379.08,C2142639624,510704.36,506230.79,0,0
301,CASH_IN,148501.44,C1928814396,1581209.42,1729710.86,C1376667948,6628714.15,6480212.71,0,0
178,CASH_OUT,87881.59,C555087976,10437.0,0.0,C2014085277,1586714.5,2367102.45,0,0
153,PAYMENT,13099.31,C577127051,90841.0,77741.69,M1938342058,0.0,0.0,0,0
274,PAYMENT,1836.91,C2105048983,245645.0,243808.09,M1777526434,0.0,0.0,0,0
19,PAYMENT,10061.79,C1497062232,216139.72,206077.94,M1189669838,0.0,0.0,0,0
203,CASH_IN,104971.76,C1225400657,21443.0,126414.76,C505632236,638347.36,533375.59,0,0
40,PAYMENT,4315.7,C1387289603,8825.21,4509.51,M1554045916,0.0,0.0,0,0
187,CASH_IN,318747.57,C853038072,1998858.31,2317605.88,C662994397,918879.68,600132.11,0,0
298,TRANSFER,2660310.42,C1322018144,1273.0,0.0,C673279113,250402.5,2910712.92,0,0
356,PAYMENT,26444.1,C579559444,267890.96,241446.86,M1757970628,0.0,0.0,0,0
395,PAYMENT,2775.66,C293006667,21450.0,18674.34,M727142217,0.0,0.0,0,0
187,PAYMENT,15659.47,C581179976,6938.0,0.0,M1195388764,0.0,0.0,0,0
400,PAYMENT,22720.15,C1030326382,30155.36,7435.21,M1784345650,0.0,0.0,0,0
157,PAYMENT,12815.87,C890068159,16521.0,3705.13,M665825985,0.0,0.0,0,0
351,PAYMENT,14920.79,C1906961212,71304.19,56383.41,M546766494,0.0,0.0,0,0
284,TRANSFER,173413.41,C1443441851,20027.0,0.0,C1769467784,3837235.84,4010649.25,0,0
